id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s,year,lyrics 
15ADURMdkO25JGD5mIcodM,Lucille,Kenny Rogers,['Kenny Rogers'],0.646,0.362,5,-11.954,1,0.0312,0.724,0.0,0.134,0.387,142.46,3,221,1977,"[Verse 1]In a bar in Toledo, across from the depotOn a bar stool she took off her ringI thought I'd get closer, so I walked on overI sat down and asked her her nameWhen the drinks finally hit her, she said ""I'm no quitterBut I finally quit living on dreamsI'm hungry for laughter and here ever afterI'm after whatever the other life brings""[Verse 2]In the mirror I saw him, and I closely watched himI thought how he looked out of placeHe came to the woman, who sat there beside meHe had a strange look on his faceThe big hands were calloused, he looked like a mountainFor a minute I thought I was deadBut he started shaking his big heart was breakingHe turned to the woman and said[Chorus]""You picked a fine time to leave me LucilleWith four hungry children and a crop in the fieldI've had some bad times, lived through some sad timesBut this time your hurting won't healYou picked a fine time to leave me, Lucille"""
0xTY7Tld4DRxqUhxdw7bZW,Heard It in a Love Song,The Marshall Tucker Band,['The Marshall Tucker Band'],0.555,0.797,2,-7.484,1,0.0389,0.168,0.00268,0.12,0.683,152.87,4,298,1977,"[Verse 1]I ain't never been with a woman long enough for my boots to get oldWe've been together so long now they both need re-soledIf I ever settle down you'd be my kindAnd it's a good time for me to head on down the line[Chorus]Heard it in a love songHeard it in a love songHeard it in a love songCan't be wrong[Verse 2]I'm the kind of man who likes to get awayLike to start dreaming 'bout tomorrow todayNever said that I love you even though it's soWhere's that duffel bag of mine, it's time to go[Chorus]Heard it in a love songHeard it in a love songHeard it in a love songCan't be wrong[Flute, Piano, and Guitar Solos][Verse 3]I'm gonna be leavin' at the break of dawnWish you could come but I don't need no woman taggin' alongGoin' sneak out that door, couldn't stand to see you cryI'd stay another year if I saw a teardrop in your eye[Chorus]Heard it in a love songHeard it in a love songHeard it in a love songCan't be wrong"
1aRncYBtdizYoVKcSt8oaY,Lost Without Your Love,Bread,['Bread'],0.266,0.345,10,-11.484,1,0.0309,0.376,1.9e-05,0.103,0.199,145.98,4,177,1977,"Lost and all aloneI always thoughtThat I could make it on my ownSince you leftI hardly make it through the dayMy tears get in the wayAnd I need you back to stayI wander through the nightAnd search the world to findThe words to make it rightAll I want is justThe way it used to beWith you here close to meI've got to make you seeThat I'm lost without your loveLife without youIsn't worth the trouble ofI'm as helplessAs a ship without a wheelA touch without a feelI can't believe it's realAnd someday soonI'll wakeAnd find my heartWon't have to breakYes, I'm lost without your loveLife without you isn'tWorth the trouble ofAll I want is justThe way it used to beI need you here with me"
4NTSDu34al733aIuUWVJHo,Boogie Nights,Heatwave,['Heatwave'],0.629,0.615,11,-10.972,0,0.0433,0.169,7.23e-05,0.132,0.673,118.805,4,304,1977,"[Intro]Boogie nights, whoaBoogie nights, whoa[Verse 1](Boogie nights, boogie nights)(Boogie nights) ain't no doubt we are here to party(Boogie nights) come on now got to get it startedDance with the boogie get down(Dance with the boogie get down)'Cause boogie nights are always the best in town[Chorus]Got to keep on dancing, keep on dancingGot to keep on dancing, keep on dancing[Verse 2](Boogie nights) get that groove let it take you higher(Boogie nights) make it move set this place on fireDance with the boogie get down(Dance with the boogie get down)'Cause boogie nights are always the best in town[Chorus]Got to keep on dancing, keep on dancingGot to keep on dancing, keep on dancing[Verse 2](Party right) can you show that you know how to do it(Boogie nights) do it, do it(Party right) settle down with the sounds of the music(Boogie night) music, music(Boogie nights) feel so right when you got the feeling(Boogie nights) hold you tight get to keep on dealing[Pre-Chorus]Dance with the boogie get down(Dance with the boogie get down)'Cause boogie nights are always the best in town"
70aUjWZmd9F3bRSsR4DwAJ,Handy Man,James Taylor,['James Taylor'],0.804,0.233,2,-14.17,1,0.0312,0.64,0.106,0.0854,0.583,90.639,4,197,1977,"[Verse 1]Hey girls, gather roundListen to what I'm putting downHey baby, I'm your handy manI'm not the kind to use a pencil or ruleI'm handy with love and I'm no foolI fix broken hearts, I know that I truly can[Verse 2]If your broken heart should need repairThen I am the man to seeI whisper sweet thingsYou tell all your friendsThey'll come running to me[Pre-Chorus]Here is the main thing that I want to sayI'm busy 24 hours a dayI fix broken heartsI know that I truly can[Chorus]Come-a, come-a, come-a, come-a, come, comeCome onYeah, yeah, yeahCome-a, come-a, come-a, come-a, come, comeOh now, they'll come running to me[Pre-Chorus]Here is the main thing I want to sayI'm busy 24 hours a dayI fix broken hearts, babyI'm your handy man[Chorus]Come-a, come-a, come-a, come-a, come, comeComeYeah, yeah, yeahCome-a, come-a, come-a, come-a, come, comeComeYeah, yeah, yeahThat's me(Come-a, come-a, come-a, come-a, come, come)I'm your handy man(Yeah, yeah, yeah)That's me(Come-a, come-a, come-a, come-a, come, come)I'm your handy man(Yeah, yeah, yeah)"
3UuqC9dKWG0bLu6TrPIe4F,Exodus,Bob Marley & The Wailers,['Bob Marley & The Wailers'],0.868,0.744,7,-8.565,1,0.0502,0.0301,0.00517,0.172,0.961,132.836,4,460,1977,None
1lDo24S34NvI1pAg7Oxldc,The Name Of The Game,ABBA,['ABBA'],0.656,0.565,9,-8.722,1,0.0301,0.357,0.000192,0.0629,0.615,77.049,4,292,1977,"[Verse 1: Agnetha & Frida]I've seen you twice, in a short timeOnly a week since we startedIt seems to me, for every timeI'm getting more open-hearted[Pre-Chorus: Agnetha & Frida]I was an impossible caseNo one ever could reach meBut I think I can see in your faceThere's a lot you can teach meSo I wanna know[Chorus: Agnetha & Frida]What's the name of the game?Does it mean anything to you?What's the name of the game?Can you feel it the way I do?[Post-Chorus: Frida]Tell me, please, 'cause I have to knowI'm a bashful child beginning to grow[Bridge: Frida & Agnetha]And you make me talk (Doo-doo, doo-doo)And you make me feel (Doo-doo, doo-doo)And you make me show (Doo-doo, doo-doo)What I'm trying to conceal (Doo-doo, doo-doo)If I trust in you (Doo-doo, doo-doo)Would you let me down? (Doo-doo, doo-doo)Would you laugh at me (Doo-doo, doo-doo)If I said I care for you? (Ah-ah)Could you feel the same way too, I wanna knowThe name of the game[Verse 2: Agnetha & Frida]I have no friends, no one to seeAnd I am never invitedNow I am here, talking to youNo wonder I get excited"
4kxDa9niTJIyh89afKjpCR,Float On - Single Version,The Floaters,['The Floaters'],0.59,0.718,7,-8.536,1,0.0275,0.255,5.86e-06,0.111,0.868,96.552,4,255,1977,None
478thMMvYGris8eJPcDRoq,Sentimental Lady,Bob Welch,['Bob Welch'],0.445,0.471,4,-16.218,1,0.0328,0.107,0.0,0.268,0.562,71.041,4,179,1977,"[Verse 1]You are here and warmBut I could look away and you'd be gone'Cause we live in a timeWhen meaning falls in splinters from our livesAnd that's why I've traveled far'Cause I come so together where you are[Bridge]Yes, and all of the things that I said that I wantedCome rushing by in my head when I'm with youFourteen joys and a will to be merryAll of the things that they say are very[Chorus]Sentimental gentle windBlowing through my life againSentimental lady, gentle one (All I need is you)Sentimental gentle windBlowing through my life againSentimental lady, gentle oneOoh, sentimental lady[Verse 2]Yes, and all of the things that I said that I wantedCome rushing by in my head when I'm with youFourteen joys and a will to be merryAll of the things that they say are very[Chorus]Sentimental gentle windBlowing through my life againSentimental lady, gentle one (All I need is you)Sentimental gentle windBlowing through my life againSentimental lady, gentle one (All I need is you)[Verse 1]All of the things that I said that I wantedCome rushing by in my head when I'm with youFourteen joys and a will to be merryAll of the things that they say are very (All I need is you)"
4PMx9RSiKlgry322H27rrZ,Jet Airliner,Steve Miller Band,['Steve Miller Band'],0.585,0.619,5,-12.923,1,0.0324,0.0405,3.48e-05,0.326,0.933,122.872,4,266,1977,"[Verse 1]Leavin' home, out on the roadI've been down beforeRidin' along on this big ol' jet planeI've been thinkin' about my homeBut my love light seems so far awayAnd I feel like it's all been doneSomebody's tryin' to make me stayYou know I've got to be movin' on[Chorus]Oh, oh, big ol' jet airlinerDon't carry me too far awayOh, oh, big ol' jet airliner'Cause it's here that I've got to stay[Verse 2]Goodbye to all my friends at homeGoodbye to people I've trustedI've got to go out and make my wayI might get rich, you know, I might get bustedBut my heart keeps calling me backwardsAs I get on the 707Ridin' high, I got tears in my eyesYou know you got to go through hellBefore you get to heaven[Chorus]Big ol' jet airlinerDon't carry me too far awayOh, oh, big ol' jet airliner'Cause it's here that I've got to stay[Verse 3]Touchin' down in New England townFeel the heat comin' downI've got to keep on keepin' onYou know the big wheel keeps on spinnin' aroundAnd I'm goin' with some hesitationYou know that I can surely seeThat I don't want to get caught up in any of thatFunky shit goin' down in the city"
08kvJTpcthAvvvW0BAcGHN,I Go Crazy,Paul Davis,['Paul Davis'],0.534,0.457,4,-8.66,0,0.0266,0.259,0.0004,0.203,0.271,140.798,4,234,1977,"[Verse 1]Hello, girl, it's been a whileGuess you'll be glad to knowThat I've learned how to laugh and smileGetting over you was slowThey say old lovers can be good friendsBut I never thought I'd really see youI'd really see you again[Chorus]I go crazyWhen I look in your eyes, I still go crazyNo, my heart just can't hideThat old feelin' insideWay deep down insideOh, babyYou know when I look in your eyes I go crazy[Verse 2]You say he satisfies your mindTells you all of his dreamsI know how much that means to youI realize that I was blindJust when I thought I was over youI see your face and it just ain't trueNo, it just ain't true[Chorus]I go crazyWhen I look in your eyes, I still go crazyThat old flame comes aliveIt starts burning insideWay deep down insideOh, babyYou know when I look in your eyes I go crazy[Chorus]Whoa, whoaI go crazyYou know when I look in your eyes, I go crazyNo, my heart just can't hideThat old feelin' insideWay deep down insideI go crazy"
0zb2kpEQMnqJPiLACKMiFM,Slip Slidin' Away,Paul Simon,['Paul Simon'],0.641,0.409,8,-12.452,1,0.0348,0.743,2.58e-06,0.118,0.315,121.165,4,285,1977,None
1vCBk33l9HaWp5FOnhSGxk,I Feel Love,Donna Summer,['Donna Summer'],0.674,0.711,0,-15.581,1,0.0423,0.031,0.691,0.0925,0.961,126.696,4,355,1977,"[Verse 1]OohIt's so good, it's so goodIt's so good, it's so goodIt's so goodOohHeaven knows, heaven knowsHeaven knows, heaven knowsHeaven knowsOohI feel love, I feel loveI feel love, I feel loveI feel love[Chorus]I feel loveI feel loveI feel love[Verse 2]OohFallin' free, fallin' freeFallin' free, fallin' freeFallin' freeOohYou and me, you and meYou and me, you and meYou and meOohI feel love, I feel loveI feel love, I feel loveI feel love"
2TcwEYyydQuEMJwdmSgVLD,When I Need You - Remastered,Leo Sayer,['Leo Sayer'],0.597,0.342,8,-8.167,1,0.0299,0.389,3.04e-05,0.114,0.11,109.609,3,253,1977,None
0Tt2jli0yAD1MKSTb5MvS2,"Oxygene, Pt. 4",Jean-Michel Jarre,['Jean-Michel Jarre'],0.432,0.755,7,-8.457,0,0.0367,0.0234,0.595,0.551,0.656,188.932,3,247,1977,None
2rBBhFXtuMoGuwYTSDpAdF,Don't Leave Me This Way,Thelma Houston,['Thelma Houston'],0.553,0.839,0,-5.844,0,0.116,0.153,6e-05,0.13,0.673,121.819,4,218,1977,None
4pHjt1Hs1ghsey8dHnViYX,More Than A Woman - Remastered,Tavares,['Tavares'],0.702,0.803,8,-9.129,0,0.0418,0.185,0.0,0.562,0.882,108.499,4,208,1977,None
03zB9duFz1JqLxAIYvGdac,I'm In You,Peter Frampton,['Peter Frampton'],0.33,0.494,0,-7.16,1,0.0278,0.147,4.94e-06,0.137,0.143,98.478,4,250,1977,None
6wGMLoEqD2k3RBXFHD0yUp,Lonely Boy,Andrew Gold,['Andrew Gold'],0.588,0.598,9,-13.288,1,0.0296,0.0386,5.83e-05,0.107,0.866,123.724,4,265,1977,"[Verse 1]He was born on a summer day, 1951And with a slap of a hand, he had landed as an only sonHis mother and father said, ""What a lovely boyWe'll teach him what we learned, ah, yes, just what we learnedWe'll dress him up warmly, and we'll send him to schoolIt'll teach him how to fight, to be nobody's fool""[Chorus]Oh, oh, what a lonely boyOh, what a lonely boyOh, what a lonely boy[Verse 2]In the summer of '53, his mother brought him a sisterAnd she told him, ""We must attend to her needsShe's so much younger than you""Well, he ran down the hall and he criedOh, how could his parents have lied?When they said he was their only sonHe thought he was their only one[Chorus]Oh, oh, what a lonely boyOh, what a lonely boyOh, what a lonely boy[Bridge]Goodbye MamaGoodbye youGoodbye PapaI'm pushing on through[Verse 3]He left home on a winter day, 1969And he hoped to find all the love he had lost in that earlier timeWell, his sister grew up, and she married a manHe gave her a son, ah, yes, a lovely sonThey dressed him up warmly, they sent him to schoolIt taught him how to fight, to be nobody's fool"
1rff5WJrSljfCLYFoXkDiT,I Wanna Get Next To You,Rose Royce,['Rose Royce'],0.62,0.179,0,-19.981,1,0.0314,0.835,0.03,0.0928,0.675,130.864,4,238,1977,"Sittin here in this chairWaitin on youAaahhh baby to see things my wayBut not a word do you sayYou won't even look my way, yeahGirl I'm spendin my dimesWastin my timeTalkin til I'm black and blueUh can't you seeI wanna get next to youDreams of you when I go sailing byWhen ever your eyes meet mineYour so fineAnd girl you make me feel so insecureYou're so beautiful and pureWhy must you be unkindAnd tell me I'm not your kindBlowin my mindGirl my, my money is low and I knowThat I can't take you to the fancy placesYou might wanna goStill I wanna get next to youI wanna get next to youBaby yeahAah aah aah aah aahAaahh yeahGirl you can bend me, shape me, make meWhat ever it takes to please youI'm willing to doCause you're my dream come trueAnd I wanna get next to youBaby yeahI wanna get next to youI wanna make you mine for all of time(I wanna get next to you)I promise I'll never make you blueI wanna get next to youSo let love begin between me and you(I wanna get next to you)Girl I'm in love with you(I wanna get next to you)"
