danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,nltk,Happy,Angry,Surprise,Sad,Fear,primary_genre 
0.888,0.741,-10.063,0.0535,0.22,0.058,0.0849,0.641,106.916,0.9898,0.3,0.0,0.2,0.4,0.1,others
0.484,0.772,-7.668,0.0782,0.41,0.0,0.148,0.667,116.858,0.9738,0.17,0.0,0.17,0.59,0.07,others
0.64,0.559,-10.335,0.0447,0.323,6.01e-06,0.0512,0.823,80.286,0.9901,0.25,0.04,0.21,0.42,0.08,others
0.621,0.413,-12.274,0.0348,0.602,4.88e-06,0.145,0.338,139.491,0.9367,0.28,0.11,0.17,0.17,0.28,others
0.739,0.984,-4.52,0.0829,0.165,0.000287,0.0294,0.721,144.877,0.9971,0.35,0.08,0.12,0.04,0.42,others
0.793,0.786,-7.449,0.175,0.121,0.0187,0.0673,0.83,126.548,0.946,0.17,0.21,0.21,0.24,0.17,others
0.741,0.829,-12.048,0.0554,0.0637,0.0,0.048,0.818,143.738,0.9971,0.35,0.08,0.12,0.04,0.42,others
0.564,0.423,-14.266,0.0284,0.7,0.0,0.116,0.616,112.069,0.9922,0.48,0.0,0.24,0.0,0.28,others
0.649,0.7,-8.43,0.0312,0.167,6.86e-05,0.382,0.972,122.697,0.9846,0.3,0.03,0.32,0.16,0.19,others
0.653,0.652,-9.304,0.0427,0.13,1.58e-05,0.202,0.846,115.388,0.9982,0.38,0.08,0.15,0.21,0.18,others
0.481,0.826,-6.974,0.0851,0.182,0.00352,0.324,0.819,118.679,-0.9808,0.56,0.04,0.12,0.16,0.12,others
0.801,0.446,-14.605,0.0735,0.74,0.038,0.0832,0.925,97.898,0.6375,0.0,0.1,0.35,0.25,0.3,others
0.821,0.721,-10.401,0.0515,0.0816,7.37e-06,0.0664,0.885,105.866,0.9651,0.46,0.04,0.11,0.32,0.07,others
0.691,0.718,-8.457,0.0317,0.148,4.81e-05,0.108,0.934,110.623,0.9882,0.27,0.04,0.23,0.35,0.12,others
0.595,0.921,-7.329,0.0988,0.178,0.0,0.812,0.937,102.346,0.9889,0.26,0.1,0.32,0.13,0.19,others
0.645,0.42,-10.09,0.0624,0.555,0.0,0.125,0.583,129.084,0.8124,0.15,0.04,0.11,0.63,0.07,others
0.613,0.82,-10.175,0.0737,0.181,1.45e-06,0.049,0.465,115.125,0.9986,0.52,0.0,0.48,0.0,0.0,others
0.68,0.543,-14.876,0.141,0.857,0.000116,0.0881,0.796,111.62,0.9228,0.04,0.12,0.12,0.62,0.12,others
0.717,0.665,-9.503,0.0523,0.0659,0.0,0.326,0.774,105.693,-0.3612,0.0,0.0,0.03,0.68,0.29,others
0.825,0.62,-6.083,0.211,0.183,0.0,0.0822,0.744,150.243,-0.9194,0.0,0.0,0.12,0.29,0.58,others
0.394,0.243,-14.664,0.0302,0.658,0.00603,0.085,0.504,173.365,0.9398,0.08,0.11,0.31,0.36,0.14,others
0.438,0.812,-3.7,0.0377,0.499,0.768,0.0444,0.465,95.613,0.6597,0.29,0.43,0.0,0.0,0.29,others
0.774,0.698,-7.5,0.0481,0.157,0.00027,0.0684,0.969,122.325,0.985,0.36,0.14,0.07,0.29,0.14,others
0.649,0.825,-12.243,0.0335,0.00606,0.154,0.104,0.961,112.124,-0.9966,0.0,0.0,0.1,0.4,0.5,others
0.667,0.521,-13.212,0.115,0.202,6.55e-05,0.0723,0.856,117.917,0.9722,0.1,0.07,0.2,0.07,0.57,others
0.722,0.778,-7.931,0.0611,0.0697,7.46e-06,0.0414,0.839,109.076,0.5859,0.0,0.0,0.0,0.5,0.5,others
0.643,0.838,-8.063,0.0455,0.0523,6.15e-05,0.328,0.923,127.612,0.9976,0.41,0.06,0.15,0.24,0.15,others
0.603,0.728,-11.892,0.0423,0.144,3.61e-05,0.653,0.95,117.046,0.994,0.38,0.03,0.28,0.21,0.1,others
0.666,0.583,-13.698,0.0284,4.53e-05,0.286,0.0772,0.746,114.851,-0.9816,0.0,0.0,0.04,0.43,0.52,others
0.507,0.365,-10.733,0.0378,0.742,0.00807,0.101,0.469,91.182,0.9988,0.63,0.0,0.11,0.24,0.03,others
0.663,0.485,-9.468,0.149,0.634,0.000463,0.28,0.871,184.804,0.1779,0.09,0.05,0.41,0.14,0.32,others
0.663,0.792,-5.476,0.0311,0.517,0.000139,0.111,0.847,103.009,0.9976,0.37,0.0,0.32,0.21,0.11,others
0.508,0.669,-10.34,0.0377,0.24,0.0154,0.0523,0.878,112.436,0.9285,0.36,0.0,0.18,0.45,0.0,others
0.917,0.823,-8.445,0.0368,0.167,0.000945,0.0258,0.969,132.56,0.9679,0.05,0.0,0.65,0.05,0.25,others
0.589,0.384,-15.075,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,0.9988,0.1,0.0,0.38,0.38,0.14,others
0.588,0.568,-9.766,0.0672,0.16,0.0,0.0792,0.952,106.938,-0.81,0.07,0.13,0.13,0.4,0.27,others
0.935,0.479,-10.981,0.306,0.107,5.25e-05,0.118,0.773,123.644,0.955,0.0,0.0,0.08,0.33,0.58,others
0.784,0.713,-6.865,0.0339,0.447,0.14,0.0904,0.97,115.443,0.9965,0.45,0.0,0.3,0.09,0.17,others
0.772,0.46,-11.489,0.327,0.0279,2.21e-05,0.0633,0.8,78.786,0.977,0.25,0.0,0.36,0.33,0.05,others
0.73,0.622,-11.7,0.0532,0.269,0.00874,0.111,0.752,90.973,0.99,0.2,0.12,0.36,0.16,0.16,others
0.467,0.869,-10.342,0.0559,0.0589,0.0,0.244,0.684,102.376,0.9874,0.39,0.02,0.18,0.16,0.25,others
0.761,0.614,-11.445,0.0354,0.0439,0.0596,0.0531,0.894,129.637,0.9417,0.11,0.05,0.11,0.42,0.32,others
0.629,0.615,-10.972,0.0433,0.169,7.23e-05,0.132,0.673,118.805,0.9545,0.0,0.0,0.1,0.24,0.67,others
0.868,0.744,-8.565,0.0502,0.0301,0.00517,0.172,0.961,132.836,0.9737,0.17,0.17,0.25,0.08,0.33,others
0.59,0.718,-8.536,0.0275,0.255,5.86e-06,0.111,0.868,96.552,0.984,0.56,0.0,0.0,0.33,0.11,others
0.553,0.839,-5.844,0.116,0.153,6e-05,0.13,0.673,121.819,-0.1179,0.43,0.14,0.07,0.29,0.07,others
0.702,0.803,-9.129,0.0418,0.185,0.0,0.562,0.882,108.499,0.9597,0.25,0.06,0.12,0.25,0.31,others
0.62,0.179,-19.981,0.0314,0.835,0.03,0.0928,0.675,130.864,0.9846,0.14,0.06,0.26,0.46,0.09,others
0.753,0.753,-13.023,0.0436,0.0144,4.43e-05,0.0711,0.913,113.068,0.296,0.05,0.0,0.37,0.53,0.05,others
0.686,0.561,-11.607,0.0851,0.11,0.0,0.109,0.933,102.09,0.9818,0.08,0.29,0.0,0.21,0.42,others
0.668,0.739,-6.906,0.0391,0.454,0.0,0.111,0.662,107.942,0.9976,0.23,0.0,0.28,0.05,0.44,others
0.472,0.303,-17.04,0.0261,0.0237,0.000308,0.17,0.564,98.918,0.34,0.0,0.0,0.0,0.5,0.5,others
0.663,0.615,-10.78,0.0323,0.374,0.0266,0.642,0.671,109.442,0.9911,0.1,0.1,0.0,0.4,0.4,others
0.84,0.81,-9.747,0.0403,0.215,0.00142,0.362,0.855,123.106,0.9756,0.11,0.04,0.11,0.19,0.56,others
0.821,0.365,-12.118,0.0676,0.249,0.0,0.0883,0.85,109.638,-0.8789,0.1,0.37,0.0,0.27,0.27,others
0.774,0.641,-10.193,0.0799,0.0765,0.0,0.0867,0.875,113.256,0.9957,0.17,0.0,0.0,0.17,0.67,others
0.75,0.785,-10.926,0.0591,0.0278,0.0,0.0601,0.752,126.361,0.995,0.31,0.29,0.0,0.29,0.11,others
0.758,0.612,-11.403,0.0598,0.281,0.00288,0.0954,0.822,106.945,0.9932,0.07,0.07,0.13,0.4,0.33,others
0.692,0.651,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923,0.9931,0.77,0.0,0.03,0.1,0.1,others
0.776,0.559,-8.375,0.103,0.11,0.0,0.0671,0.758,122.242,0.9993,0.59,0.0,0.07,0.2,0.15,others
0.747,0.663,-9.415,0.0545,0.62,5.24e-05,0.0861,0.606,124.336,0.3804,0.6,0.1,0.1,0.1,0.1,others
0.646,0.602,-10.238,0.0758,0.0599,1.7e-05,0.0956,0.543,156.101,-0.931,0.28,0.11,0.11,0.33,0.17,others
0.836,0.626,-10.143,0.0335,0.0943,0.742,0.153,0.898,114.657,0.9957,0.6,0.1,0.0,0.3,0.0,others
0.629,0.851,-11.182,0.0294,0.0309,0.303,0.0947,0.961,130.7,0.9837,0.08,0.0,0.02,0.9,0.0,others
0.702,0.735,-10.458,0.0465,0.243,0.117,0.474,0.687,105.177,0.9628,0.0,0.05,0.23,0.59,0.14,others
0.668,0.815,-8.998,0.0833,0.0326,0.00102,0.0498,0.785,117.809,-0.5351,0.1,0.1,0.4,0.1,0.3,others
0.65,0.614,-7.367,0.0522,0.528,0.0,0.167,0.872,111.477,0.986,0.1,0.07,0.48,0.0,0.34,others
0.39,0.0803,-20.518,0.0306,0.874,0.000639,0.127,0.184,150.503,0.9928,0.35,0.0,0.18,0.18,0.29,others
0.49,0.321,-13.283,0.0302,0.711,2.15e-06,0.0372,0.229,121.377,0.99,0.42,0.0,0.12,0.33,0.12,others
0.618,0.602,-12.244,0.0373,0.463,1.02e-06,0.856,0.909,109.215,0.8718,0.24,0.05,0.24,0.1,0.38,others
0.542,0.499,-10.423,0.0671,0.407,0.0005,0.0771,0.655,178.281,0.969,0.4,0.06,0.17,0.23,0.14,others
0.335,0.422,-15.172,0.0519,0.716,4.03e-05,0.0455,0.553,97.66,0.968,0.0,0.15,0.15,0.46,0.23,others
0.791,0.569,-10.372,0.0553,0.133,0.00035,0.139,0.889,123.977,-0.9552,0.17,0.0,0.33,0.33,0.17,others
0.745,0.734,-9.835,0.03,0.0801,0.00471,0.299,0.777,119.634,0.2677,0.08,0.17,0.17,0.42,0.17,others
0.529,0.262,-19.546,0.0698,0.834,0.00078,0.107,0.648,83.046,0.9815,0.43,0.17,0.0,0.17,0.23,others
0.338,0.2,-15.912,0.0309,0.397,0.00015,0.13,0.202,152.064,0.9935,0.32,0.09,0.18,0.18,0.23,others
0.693,0.708,-7.816,0.0311,0.309,0.00303,0.0857,0.95,125.311,0.996,0.29,0.0,0.03,0.21,0.47,others
0.694,0.831,-7.288,0.0301,0.165,0.000892,0.25,0.98,125.901,0.9895,0.31,0.09,0.34,0.19,0.06,others
0.777,0.725,-8.681,0.05,0.0131,0.00805,0.246,0.529,116.669,-0.9659,0.25,0.06,0.19,0.31,0.19,others
0.704,0.868,-5.808,0.0315,0.0834,0.0,0.206,0.808,131.468,0.9928,0.05,0.0,0.18,0.64,0.14,others
0.802,0.756,-10.791,0.0349,0.0843,0.00765,0.0521,0.963,131.715,0.9363,0.08,0.0,0.35,0.12,0.46,others
0.878,0.821,-9.875,0.089,0.126,0.0461,0.183,0.947,118.881,0.9607,0.11,0.11,0.11,0.22,0.44,others
0.784,0.893,-5.153,0.0923,0.3,1.57e-05,0.272,0.819,118.738,0.9895,0.15,0.04,0.59,0.07,0.15,others
0.424,0.443,-13.45,0.0382,0.532,0.000389,0.673,0.391,131.675,0.99,0.57,0.04,0.09,0.22,0.09,others
0.75,0.785,-10.926,0.0591,0.0278,0.0,0.0601,0.752,126.361,0.995,0.31,0.29,0.0,0.29,0.11,others
0.901,0.478,-7.39,0.237,0.12,1.05e-05,0.165,0.828,121.244,-0.9878,0.07,0.07,0.22,0.33,0.3,others
0.498,0.63,-5.808,0.0276,0.416,0.0,0.238,0.822,169.115,0.9948,0.42,0.12,0.15,0.15,0.15,others
0.719,0.732,-9.227,0.0408,0.319,6.51e-06,0.0745,0.96,123.569,-0.7654,0.05,0.11,0.0,0.84,0.0,others
0.7,0.816,-9.711,0.044,0.00115,0.00123,0.0901,0.838,113.244,0.9991,0.11,0.0,0.53,0.17,0.19,others
0.863,0.726,-6.649,0.0494,0.415,0.0299,0.0735,0.93,132.574,-0.3041,0.0,0.13,0.13,0.52,0.22,others
0.482,0.615,-11.093,0.0398,0.00888,1.78e-06,0.0431,0.437,96.307,0.9949,0.36,0.2,0.28,0.16,0.0,others
0.431,0.463,-7.342,0.0268,0.599,0.00282,0.132,0.687,107.19,-0.9919,0.16,0.03,0.23,0.58,0.0,others
0.561,0.501,-9.544,0.0266,0.857,0.0106,0.135,0.339,75.68,0.9585,0.12,0.15,0.32,0.21,0.21,others
0.65,0.614,-7.367,0.0522,0.528,0.0,0.167,0.872,111.477,0.986,0.1,0.07,0.48,0.0,0.34,others
0.725,0.959,-6.994,0.0472,0.0725,0.0,0.14,0.755,127.323,0.9792,0.12,0.0,0.06,0.25,0.56,others
0.678,0.688,-7.83,0.0544,0.0611,0.0,0.0671,0.887,114.098,0.9372,0.0,0.12,0.12,0.47,0.29,others
0.481,0.317,-17.356,0.0455,0.413,1.1e-05,0.0786,0.435,142.417,0.984,0.08,0.16,0.16,0.28,0.32,others
0.94,0.727,-9.982,0.0358,0.124,0.00021,0.0808,0.969,110.8,0.296,0.0,0.22,0.0,0.33,0.44,others
0.639,0.905,-4.215,0.0543,0.235,4.93e-05,0.206,0.825,123.66,0.9929,0.28,0.07,0.21,0.34,0.1,others
0.82,0.613,-9.152,0.0606,0.0208,0.000101,0.372,0.816,117.602,0.4497,0.05,0.02,0.22,0.46,0.25,others
0.691,0.873,-6.349,0.184,0.000457,0.000582,0.118,0.667,139.384,0.9943,0.28,0.0,0.28,0.2,0.24,others
0.591,0.954,-6.492,0.046,0.000306,0.0031,0.0778,0.676,131.172,-0.9168,0.3,0.2,0.1,0.4,0.0,others
0.355,0.0629,-19.544,0.0338,0.899,0.000631,0.0975,0.203,124.422,0.9658,0.12,0.19,0.12,0.35,0.23,others
0.543,0.414,-15.35,0.0513,0.322,0.00127,0.0685,0.559,110.946,0.9866,0.14,0.05,0.03,0.32,0.46,others
0.885,0.664,-11.795,0.0524,0.145,0.0483,0.0767,0.906,121.632,0.9979,0.2,0.0,0.0,0.8,0.0,others
0.907,0.564,-9.29,0.0568,0.000928,0.65,0.108,0.229,122.632,0.7506,0.0,0.0,0.0,1.0,0.0,others
0.916,0.72,-8.548,0.1,0.36,0.00016,0.0958,0.76,103.312,0.9957,0.75,0.04,0.08,0.04,0.08,others
0.808,0.535,-12.521,0.0353,0.179,9.91e-05,0.158,0.848,114.031,0.9682,0.21,0.06,0.21,0.39,0.12,others
0.72,0.828,-9.211,0.0462,0.185,0.429,0.0839,0.768,110.071,0.9251,0.04,0.0,0.7,0.22,0.04,others
0.873,0.855,-8.559,0.0615,0.179,0.0285,0.0377,0.884,107.868,0.9382,0.12,0.0,0.38,0.12,0.38,others
0.78,0.869,-7.255,0.0517,0.0744,0.004,0.0621,0.957,157.902,0.6705,0.0,0.07,0.21,0.21,0.5,others
0.877,0.422,-14.933,0.0546,0.04,0.000406,0.182,0.97,131.103,0.9862,0.11,0.04,0.22,0.33,0.3,others
0.8,0.608,-9.777,0.111,0.0711,0.000361,0.0466,0.842,113.196,0.9891,0.37,0.0,0.42,0.11,0.11,others
0.869,0.729,-12.668,0.0418,0.134,0.269,0.0872,0.917,119.711,0.9569,0.06,0.42,0.11,0.28,0.14,others
0.293,0.0348,-23.92,0.0414,0.962,0.000212,0.105,0.101,130.959,0.8945,0.31,0.0,0.06,0.12,0.5,others
0.612,0.329,-13.038,0.0365,0.0633,0.0,0.0658,0.572,74.046,0.989,0.29,0.21,0.09,0.24,0.18,others
0.716,0.758,-9.395,0.0271,0.0569,0.00515,0.353,0.857,120.774,0.9947,0.17,0.0,0.33,0.33,0.17,others
0.717,0.253,-22.231,0.161,0.56,2.85e-05,0.0556,0.737,105.289,0.9581,0.23,0.07,0.16,0.41,0.14,others
0.868,0.532,-13.47,0.0848,0.00553,0.784,0.195,0.964,131.499,0.722,0.04,0.21,0.33,0.04,0.38,others
0.683,0.774,-6.736,0.0337,0.483,1.6e-05,0.0673,0.742,113.15,-0.9969,0.45,0.0,0.19,0.13,0.23,others
0.478,0.416,-11.85,0.0592,0.289,0.0,0.145,0.594,178.186,0.9914,0.28,0.14,0.24,0.24,0.1,others
0.778,0.818,-9.526,0.0461,0.178,0.000639,0.0647,0.921,119.04,0.8225,0.17,0.04,0.26,0.17,0.35,others
0.639,0.826,-7.85,0.0637,0.0971,0.00487,0.337,0.876,118.932,0.9966,0.4,0.0,0.05,0.3,0.25,others
0.814,0.612,-13.842,0.0852,0.0931,0.0149,0.0571,0.681,127.371,0.9231,0.14,0.0,0.0,0.14,0.71,others
0.808,0.785,-7.718,0.12,0.274,1.04e-05,0.266,0.933,117.719,0.993,0.38,0.07,0.07,0.28,0.21,others
0.355,0.445,-10.221,0.028,0.401,0.0,0.244,0.357,76.093,-0.8216,0.17,0.06,0.28,0.17,0.33,others
0.774,0.596,-14.093,0.0531,0.00192,0.0998,0.0574,0.511,136.794,-0.8831,0.17,0.0,0.0,0.17,0.67,others
0.712,0.64,-14.215,0.0321,0.0111,0.0478,0.0638,0.925,130.259,-0.1497,0.0,0.03,0.13,0.1,0.74,others
0.45,0.28,-13.723,0.028,0.298,2.2e-05,0.142,0.185,89.807,-0.9796,0.0,0.08,0.08,0.42,0.42,others
0.869,0.648,-8.698,0.0633,0.121,2.17e-05,0.126,0.9,125.035,0.9924,0.12,0.0,0.17,0.38,0.33,others
0.838,0.794,-8.245,0.0531,0.22,0.0,0.0575,0.962,132.446,0.9958,0.24,0.04,0.56,0.08,0.08,others
0.734,0.586,-11.866,0.129,0.125,0.0,0.0367,0.762,109.933,0.9973,0.42,0.0,0.09,0.35,0.14,others
0.743,0.429,-14.576,0.0902,0.447,0.362,0.0455,0.597,95.406,0.5719,0.08,0.0,0.17,0.67,0.08,others
0.706,0.727,-8.714,0.0456,0.114,7.7e-05,0.174,0.965,119.55,-0.6862,0.11,0.15,0.15,0.22,0.37,others
0.779,0.571,-15.327,0.0427,0.00511,1.16e-05,0.0532,0.96,116.197,0.9953,0.55,0.0,0.1,0.23,0.13,others
0.894,0.607,-8.274,0.0415,0.0833,0.000249,0.31,0.911,125.466,0.2263,0.0,0.08,0.31,0.46,0.15,others
0.626,0.25,-17.499,0.0503,0.817,4.33e-05,0.0668,0.345,90.103,0.9858,0.28,0.11,0.17,0.11,0.33,others
0.892,0.593,-9.429,0.0405,0.2,0.000339,0.0996,0.867,120.979,0.9382,0.15,0.0,0.0,0.45,0.4,others
0.649,0.434,-9.529,0.0267,0.764,2.44e-06,0.0822,0.572,108.754,-0.969,0.19,0.12,0.06,0.44,0.19,others
0.704,0.789,-4.909,0.0466,0.026,0.169,0.144,0.534,120.587,0.9578,0.4,0.13,0.2,0.27,0.0,others
0.824,0.811,-6.109,0.0425,0.126,0.0595,0.0457,0.96,98.277,0.9938,0.06,0.0,0.31,0.44,0.19,others
0.584,0.186,-17.158,0.0258,0.772,6.21e-06,0.273,0.336,85.731,-0.8479,0.36,0.0,0.09,0.18,0.36,others
0.437,0.152,-16.78,0.0352,0.478,0.0,0.108,0.267,76.011,0.4692,0.0,0.0,0.16,0.58,0.26,others
0.698,0.853,-9.667,0.0353,0.0551,0.00196,0.0388,0.879,107.347,0.0997,0.0,0.06,0.31,0.06,0.56,others
0.852,0.541,-13.814,0.0465,0.0195,2.26e-05,0.0771,0.918,126.561,-0.9945,0.0,0.06,0.17,0.5,0.28,others
0.692,0.856,-7.786,0.0696,0.0468,0.507,0.252,0.576,136.913,0.9844,0.17,0.03,0.27,0.27,0.27,others
0.805,0.418,-14.374,0.0979,0.459,0.0,0.288,0.966,149.724,0.0276,0.08,0.12,0.08,0.33,0.38,others
0.805,0.602,-9.7,0.0579,0.119,0.000122,0.0581,0.744,94.382,0.988,0.18,0.0,0.14,0.45,0.23,others
0.862,0.624,-11.63,0.0565,0.0192,0.000153,0.0465,0.882,124.896,0.9423,0.08,0.0,0.0,0.12,0.81,others
0.879,0.626,-6.344,0.0604,0.205,6.07e-05,0.056,0.968,110.864,0.1513,0.0,0.17,0.0,0.5,0.33,others
0.675,0.733,-4.5,0.0443,0.446,1.8e-05,0.201,0.83,175.011,0.9853,0.06,0.0,0.67,0.18,0.09,others
0.546,0.352,-12.066,0.032,0.404,0.0,0.355,0.39,69.199,0.991,0.38,0.0,0.0,0.21,0.42,others
0.473,0.332,-12.51,0.0426,0.843,0.0,0.0853,0.435,121.326,0.9913,0.21,0.11,0.16,0.21,0.32,others
0.637,0.706,-9.445,0.0349,0.0153,1.99e-06,0.167,0.858,121.105,0.974,0.09,0.0,0.0,0.55,0.36,others
0.82,0.838,-6.86,0.041,0.109,0.00228,0.0452,0.947,132.125,0.9908,0.46,0.0,0.31,0.15,0.08,others
0.681,0.527,-10.422,0.0561,0.225,0.0,0.0989,0.707,81.425,0.7097,0.21,0.0,0.53,0.11,0.16,others
0.77,0.827,-8.754,0.0369,0.298,0.000357,0.199,0.888,109.059,0.9961,0.43,0.08,0.08,0.38,0.03,others
0.919,0.458,-6.963,0.0429,0.0797,0.0558,0.0534,0.963,113.82,0.9934,0.19,0.42,0.06,0.03,0.31,others
0.904,0.624,-5.936,0.045,0.00622,0.00171,0.0304,0.804,115.735,0.9534,0.5,0.0,0.0,0.39,0.11,others
0.557,0.692,-7.583,0.0251,0.0799,0.0,0.183,0.587,104.733,0.9545,0.17,0.14,0.14,0.1,0.45,others
0.804,0.621,-7.317,0.0652,0.00601,0.00301,0.0433,0.903,117.274,0.9534,0.5,0.0,0.0,0.39,0.11,others
0.706,0.701,-10.251,0.0288,0.192,5.25e-06,0.0737,0.961,112.805,0.9932,0.2,0.07,0.1,0.43,0.2,others
0.932,0.457,-9.62,0.0541,0.0173,0.0436,0.0414,0.884,117.002,0.9787,0.15,0.0,0.3,0.28,0.28,others
0.617,0.533,-11.516,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,-0.9751,0.0,0.03,0.16,0.13,0.68,others
0.929,0.463,-8.651,0.308,0.142,5.26e-06,0.0634,0.757,124.084,-0.9844,0.0,0.0,0.1,0.59,0.31,others
0.764,0.887,-3.726,0.0744,0.0816,0.00011,0.847,0.72,118.427,-0.9681,0.09,0.0,0.36,0.27,0.27,others
0.862,0.624,-11.63,0.0565,0.0192,0.000153,0.0465,0.882,124.896,0.9423,0.08,0.0,0.0,0.12,0.81,others
0.798,0.292,-17.112,0.0777,0.152,0.00101,0.185,0.812,98.653,0.9716,0.14,0.1,0.1,0.34,0.31,others
0.776,0.711,-9.03,0.0473,0.0242,0.000353,0.234,0.901,138.728,0.5132,0.07,0.04,0.52,0.26,0.11,others
0.639,0.403,-12.401,0.0349,0.567,0.0,0.67,0.324,132.56,0.9274,0.25,0.19,0.12,0.31,0.12,others
0.628,0.409,-14.348,0.0306,0.498,0.00565,0.29,0.755,93.005,0.872,0.0,0.08,0.31,0.23,0.38,others
0.881,0.738,-9.124,0.0406,0.189,0.00205,0.0602,0.958,121.956,0.9278,0.33,0.11,0.11,0.33,0.11,others
0.842,0.872,-8.234,0.0455,0.0259,0.419,0.0573,0.906,122.111,-0.8423,0.04,0.04,0.04,0.48,0.39,others
0.711,0.259,-13.796,0.0359,0.528,0.0,0.0582,0.433,129.75,0.9721,0.27,0.18,0.27,0.09,0.18,others
0.639,0.861,-6.051,0.0917,0.131,1.19e-05,0.163,0.781,130.546,0.4912,0.0,0.5,0.25,0.25,0.0,others
0.839,0.623,-13.712,0.108,0.346,0.0138,0.314,0.668,103.799,0.9891,0.29,0.05,0.43,0.14,0.1,others
0.452,0.674,-5.636,0.0355,0.151,1.09e-06,0.094,0.428,187.159,0.9989,0.38,0.0,0.26,0.05,0.31,others
0.731,0.666,-9.568,0.0725,0.149,3.35e-06,0.102,0.865,90.836,0.983,0.17,0.0,0.04,0.43,0.35,others
0.844,0.522,-13.277,0.0874,0.0846,3.24e-05,0.0729,0.771,115.267,-0.1666,0.1,0.33,0.19,0.05,0.33,others
0.878,0.951,-5.077,0.069,0.0317,0.544,0.0614,0.607,111.334,0.4168,0.0,0.0,0.0,0.0,0.0,others
0.752,0.77,-15.085,0.0532,0.0157,0.00131,0.196,0.837,118.671,0.9958,0.42,0.0,0.19,0.23,0.15,others
0.857,0.602,-8.311,0.029,0.489,0.0244,0.317,0.957,105.157,0.9939,0.44,0.0,0.22,0.26,0.07,others
0.748,0.551,-9.054,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,0.9936,0.31,0.12,0.03,0.31,0.22,others
0.734,0.58,-6.619,0.0321,0.238,0.0006,0.0298,0.962,119.336,0.9768,0.1,0.0,0.13,0.32,0.45,others
0.628,0.934,-6.026,0.0527,0.00682,1.11e-05,0.0852,0.491,126.538,0.9437,0.17,0.06,0.06,0.44,0.28,others
0.82,0.357,-13.585,0.0437,0.0371,0.00452,0.0541,0.765,124.117,-0.2165,0.0,0.04,0.37,0.15,0.44,others
0.743,0.5,-14.105,0.0513,0.0515,0.0,0.0373,0.903,112.989,0.7342,0.0,0.25,0.0,0.5,0.25,others
0.779,0.717,-9.7,0.0335,0.0125,0.0536,0.355,0.789,115.384,0.0572,0.0,0.0,0.3,0.0,0.7,others
0.749,0.698,-7.774,0.0486,0.0509,0.0178,0.116,0.768,95.38,0.9394,0.38,0.0,0.1,0.1,0.43,others
0.698,0.912,-8.993,0.0675,0.0145,0.0225,0.279,0.797,124.917,0.9594,0.17,0.0,0.08,0.58,0.17,others
0.606,0.777,-11.034,0.0347,0.089,0.0,0.321,0.859,123.077,0.3553,0.11,0.14,0.18,0.43,0.14,others
0.814,0.474,-12.017,0.0309,0.27,8.16e-06,0.599,0.956,101.241,0.9843,0.09,0.09,0.06,0.31,0.44,others
0.783,0.573,-8.521,0.0462,0.177,8.5e-05,0.043,0.789,122.744,0.9965,0.38,0.0,0.1,0.41,0.1,others
0.741,0.421,-6.789,0.0303,0.577,7.19e-05,0.0374,0.595,134.621,0.9911,0.22,0.0,0.18,0.49,0.12,others
0.73,0.537,-11.27,0.0332,0.253,8.35e-05,0.0382,0.788,120.437,0.8803,0.0,0.09,0.27,0.55,0.09,others
0.662,0.624,-13.606,0.0417,0.165,0.0,0.0674,0.961,174.513,0.9972,0.47,0.24,0.12,0.12,0.06,others
0.727,0.45,-13.32,0.0291,0.127,0.0,0.0544,0.895,94.039,-0.743,0.0,0.0,0.0,0.07,0.93,others
0.707,0.759,-12.328,0.046,0.0769,2.84e-05,0.0775,0.955,115.142,0.8455,0.07,0.2,0.27,0.23,0.23,others
0.528,0.447,-15.255,0.0435,0.189,0.0,0.0745,0.292,72.58,0.9884,0.26,0.06,0.17,0.31,0.2,others
0.756,0.61,-13.002,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,0.9603,0.18,0.0,0.36,0.36,0.09,others
0.752,0.823,-9.455,0.0447,0.128,0.0098,0.303,0.962,91.563,0.9847,0.07,0.02,0.0,0.43,0.48,others
0.727,0.559,-10.194,0.0392,0.62,0.0114,0.0629,0.393,105.06,0.9886,0.18,0.0,0.18,0.21,0.44,others
0.658,0.334,-14.648,0.0254,0.423,2.21e-05,0.127,0.647,90.173,0.9016,0.05,0.05,0.25,0.35,0.3,others
0.608,0.604,-12.285,0.0433,0.169,0.000133,0.106,0.673,164.254,-0.5402,0.14,0.29,0.21,0.21,0.14,others
0.699,0.692,-13.045,0.0456,0.00979,0.000326,0.0427,0.677,135.03,0.9957,0.06,0.0,0.5,0.28,0.17,others
0.562,0.249,-18.652,0.0253,0.375,0.0,0.352,0.31,95.283,0.9993,0.4,0.03,0.06,0.09,0.43,others
0.754,0.854,-7.114,0.0363,0.00148,0.00692,0.0675,0.761,113.908,0.9086,0.0,0.0,1.0,0.0,0.0,others
